[0] 1:06	Heat. Heat.
[3043] 2:37:51	So, uh yeah, I'm just
[3044] 2:37:54	uh
[3045] 2:37:57	yeah. Uh
[3046] 2:38:02	so so this doesn't affect my my view of
[3047] 2:38:05	human divine authorship one bit because
[3048] 2:38:08	it's not a literary deception uh because
[3049] 2:38:11	it's not even making that claim. So um
[3050] 2:38:16	so I'm going to I'm just going to leave
[3051] 2:38:19	it at that because it's just you need to
[3052] 2:38:23	have a proper deception to deceive.
[3053] 2:38:27	If there's no lie there, there's no
[3054] 2:38:28	deception. And there's no pseudigraphy
[3055] 2:38:32	um pseudopigraphist then. Pseudapigraphy
[3056] 2:38:34	then.
[3057] 2:38:37	Okay, moving on.
[3058] 2:39:04	Ryan Conamp asks, "Is the Nile dangerous
[3059] 2:39:07	or is it the animals that are
[3060] 2:39:08	dangerous?" Oh, it's
[3061] 2:39:11	it's the little itty bitty animals that
[3062] 2:39:14	are dangerous.
[3063] 2:39:15	>> That has already been
[3064] 2:39:19	>> It's not the big animals that are
[3065] 2:39:20	dangerous.
[3066] 2:39:22	It's the 50 plus parasites that live in
[3067] 2:39:25	the water.
[3068] 2:39:26	Everything from parasitic stales that
[3069] 2:39:29	crawl up your urethra to the um the
[3070] 2:39:34	bacterial parasites that will burrow
[3071] 2:39:37	into your skin.
[3072] 2:39:39	>> They are little.
[3073] 2:39:42	No, they are
[3074] 2:39:43	>> sepia versus dust. But they are my
[3075] 2:39:46	little friends.
[3076] 2:39:49	only if you really want to get sick for
[3077] 2:39:51	a really long time.
[3078] 2:39:57	Jack Ray says, "Nile, say hello to my
[3079] 2:40:01	little friends."
[3080] 2:40:06	Yeah,
[3081] 2:40:08	it's a no seals.
[3082] 2:40:11	Gotcha. They get you. Yeah. Oh, yeah.
[3083] 2:40:17	Yeah. That's why you you that's why you
[3084] 2:40:19	don't drink from the Nile. That's why
[3085] 2:40:20	you don't bathe in the Nile.
[3086] 2:40:25	And what happens is if you do and you
[3087] 2:40:28	get sick,
[3088] 2:40:30	which is a huge
[3089] 2:40:33	possibility,
[3090] 2:40:35	uh because people forget that the Nile
[3091] 2:40:36	is Africa's toilet,
[3092] 2:40:40	um you're going you're going to go to
[3093] 2:40:42	the hospital and they're going to put
[3094] 2:40:43	you on uh widespectrum antibacterial,
[3095] 2:40:48	anti- uh antibiotic, anti- parasitic
[3096] 2:40:52	medication. And that medication is going
[3097] 2:40:55	to make you just as sick
[3098] 2:40:58	as the as the parasites.
[3099] 2:41:05	Deduce, dude. It's cuz you don't pay the
[3100] 2:41:08	hippos baksh so they send their little
[3101] 2:41:10	friends.
[3102] 2:41:13	Woohoo.
[3103] 2:41:17	Milo Motor.
[3104] 2:41:20	Well, I'd say the Gongji is in denial.
[3105] 2:41:24	>> Milo says, "Bro, we are not drinking
[3106] 2:41:26	from the river." No.
[3107] 2:41:29	Two defenders. Nothing beats the Ganis.
[3108] 2:41:32	Um,
[3109] 2:41:38	okay. Here's the difference between the
[3110] 2:41:40	Ganes
[3111] 2:41:42	and the Nile. The Ganis, you smell it.
[3112] 2:41:46	You smell it in the water. Uh because
[3113] 2:41:49	the sources of the contamination in the
[3114] 2:41:51	Ganes are very local. Okay.
[3115] 2:41:55	You don't see it in the Nile.
[3116] 2:41:58	It's there.
[3117] 2:42:01	And in many ways, it's worse than the
[3118] 2:42:04	Ganes.
[3119] 2:42:06	Now, here's what you can get from from
[3120] 2:42:07	from from the Ganjis. You'll get
[3121] 2:42:08	chalera, okay? From the Ganjis because
[3122] 2:42:12	they're burying corpses in in the Ganes,
[3123] 2:42:14	okay?
[3124] 2:42:16	You don't see the corpses in the Nile
[3125] 2:42:20	uh because they're being stopped by the
[3126] 2:42:21	Nasser Dam
[3127] 2:42:23	and
[3128] 2:42:26	um
[3129] 2:42:29	the Nasser Dam will block all that and
[3130] 2:42:31	the crocodiles in Lake Nasser will eat
[3131] 2:42:34	the um ate the corpses, but they still
[3132] 2:42:37	contaminate the water.
[3133] 2:42:40	The other thing too is that
[3134] 2:42:43	um the Nile is a larger river chain.
[3135] 2:42:48	It's a lot larger. Okay? It's larger
[3136] 2:42:51	than the Ganges.
[3137] 2:42:54	So, there's more opportunity for
[3138] 2:42:56	contamination.
[3139] 2:42:58	Now, if that wasn't enough, there's also
[3140] 2:43:02	industrial contamination in the Nile.
[3141] 2:43:06	But wait, there's more.
[3142] 2:43:09	So, you've got industrial contamination
[3143] 2:43:11	in the Nile. You've got the little
[3144] 2:43:13	friends in the Nile. You've got the
[3145] 2:43:16	things that will make you so sick it
[3146] 2:43:18	isn't even funny in the Nile.
[3147] 2:43:23	Okay.
[3148] 2:43:25	The toxic waste in the Nile. It is quite
[3149] 2:43:29	literally Africa's toilet.
[3150] 2:43:34	Pom papa says, "At least the Ganges
[3151] 2:43:38	comes with a disclaimer." Yeah, it does.
[3152] 2:43:41	And people warn you, don't go into the
[3153] 2:43:44	Ganges.
[3154] 2:43:49	Uh the cat uh and crocodiles. Oh, yeah.
[3155] 2:43:54	Yeah, there's crocodiles in in uh in
[3156] 2:43:56	Lake Nasser. Okay. There's none south of
[3157] 2:43:59	the dam. Uh
[3158] 2:44:02	they they can't transverse down the uh
[3159] 2:44:05	uh down the um what's it called? The uh
[3160] 2:44:09	cataract, but they're in a lake Nasser.
[3161] 2:44:12	They're still there. I've seen them
[3162] 2:44:14	there. Seen their little yellow eyes
[3163] 2:44:17	looking at me while I'm taking
[3164] 2:44:18	photographs.
[3165] 2:44:28	The hill is the silent killer.
[3166] 2:44:38	Uh, Milo Mortimer, is there a good
[3167] 2:44:40	vantage point to watch that? You mean
[3168] 2:44:41	the crocodiles? Uh, you can't see the
[3169] 2:44:44	crocodiles most of the time. Like in the
[3170] 2:44:46	daytime, they just go deep. So, you
[3171] 2:44:48	don't see the crocodiles. Um, you can
[3172] 2:44:52	sometimes see them in like the waiting
[3173] 2:44:55	pools at the Abu Simbel at the at the
[3174] 2:44:58	center at the visitor center because
[3175] 2:45:00	they will climb out of Lake Nasser and
[3176] 2:45:04	part of the life cycle of of young
[3177] 2:45:06	crocodiles is they'll crawl out of the
[3178] 2:45:07	water and they'll go up trees. Young
[3179] 2:45:11	crocodiles can actually climb trees. Oh,
[3180] 2:45:14	great.
[3181] 2:45:14	>> Oh, great. I'm falling crocodiles from
[3182] 2:45:16	the trees. I did not know that.
[3183] 2:45:20	They'll also hide in like like little
[3184] 2:45:22	pools, you know, away from deep water to
[3185] 2:45:25	because crocodiles are cannibals.
[3186] 2:45:29	So,
[3187] 2:45:31	oh yeah, I've seen them. I've seen them
[3188] 2:45:32	in in the little waiting pool at Abu
[3189] 2:45:34	Simbel as you go into the visitor
[3190] 2:45:36	center.
[3191] 2:45:39	So,
[3192] 2:45:44	Bubble Trouble asks, "How do the animals
[3193] 2:45:46	survive with all those parasites?
[3194] 2:45:48	They're just part of the the
[3195] 2:45:49	environment.
[3196] 2:45:51	Yeah.
[3197] 2:45:55	And Grim, the adult crocs would snap
[3198] 2:45:58	trees. Yeah. Yeah. They don't get out.
[3199] 2:45:59	You don't see the adult uh crocodiles
[3200] 2:46:01	come out of the water very much. It's
[3201] 2:46:03	very rare to see them come out of the
[3202] 2:46:04	water. But there used to be actually if
[3203] 2:46:07	you go up to Abu Simbel
[3204] 2:46:09	and there's a I think it's uh was it I
[3205] 2:46:12	think the hotel is called the Cleopatra.
[3206] 2:46:15	It's like with within walking distance
[3207] 2:46:18	of um Abu Symbell. So you can actually
[3208] 2:46:21	walk from this hotel to Abu Simbel,
[3209] 2:46:26	there's a little jetty that goes out
[3210] 2:46:29	that used to be a crocodile farm.
[3211] 2:46:32	It's now abandoned. So you can walk out
[3212] 2:46:34	to the jetties and all you see there is
[3213] 2:46:36	like a telephone pole now. But it used
[3214] 2:46:38	to be a crocodile farm
[3215] 2:46:41	and uh they were where they were raising
[3216] 2:46:45	crocodiles there.
[3217] 2:46:48	Uh the
[3218] 2:46:50	Sudin and the um and some of the um
[3219] 2:46:55	um Egyptians
[3220] 2:46:57	basically still hunt crocodile in Lake
[3221] 2:47:00	Nasser. They hunt it and they'll sell
[3222] 2:47:03	the crocodile products and crocodile
[3223] 2:47:06	meat and all that. So there there's
[3224] 2:47:08	actually still people out there who are
[3225] 2:47:10	hunting crocodile for food and um
[3226] 2:47:15	racing is one word for it.
[3227] 2:47:18	Yeah, that is one word for it.
[3228] 2:47:23	Bubble Trouble says
[3229] 2:47:26	Nile Crocs and hippos are just built
[3230] 2:47:28	different. Yeah, they are.
[3231] 2:47:32	But yeah, there's still there's still
[3232] 2:47:33	people who live on Lake Nasser who do
[3233] 2:47:37	hunt crocodile.
[3234] 2:47:39	Now,
[3235] 2:47:40	uh if you buy something like that in
[3236] 2:47:42	Egypt, you can't take it home with you.
[3237] 2:47:45	Um crocodile um is a sites protected
[3238] 2:47:50	species. So, you can't bring crocodile
[3239] 2:47:54	shoes or wallets home legally anyway.
[3240] 2:47:59	uh which is unfortunate because you know
[3241] 2:48:02	they are kind of a pest. So
[3242] 2:48:08	yeah, there's some things you just can't
[3243] 2:48:09	take home from Egypt. Uh
[3244] 2:48:13	crocodile uh products you can't take
[3245] 2:48:15	home from Egypt. Um coral coral and
[3246] 2:48:19	shells big no no. Uh they used they
[3247] 2:48:23	never used to be so harsh on shells, but
[3248] 2:48:25	now they've gotten cracked down on
[3249] 2:48:26	shells a lot. But uh coral definitely
[3250] 2:48:29	you cannot bring do not bring corals.
[3251] 2:48:32	>> Defend posted the longest crocodile.
[3252] 2:48:36	>> Uh truth defender says uh the largest
[3253] 2:48:39	crocodile ever recorded was Lolong a
[3254] 2:48:42	saltwater crocodile captured in the
[3255] 2:48:43	Philippines in 2011. He measured 6.17 m
[3256] 2:48:48	20t 3 in long and weighed 1,075 kg um
[3257] 2:48:54	2370 lb. You see some that size in the
[3258] 2:48:59	um
[3259] 2:49:01	in the Egyptian museum. If you go to the
[3260] 2:49:03	Egyptian museum and you see the
[3261] 2:49:05	crocodile mummy exhibit,
[3262] 2:49:08	um there are some big big crocs that
[3263] 2:49:12	have been mummified.
[3264] 2:49:14	Massive crocs mummified.
[3265] 2:49:16	Uh they probably didn't get to to 20
[3266] 2:49:18	feet, but they got close. You know, some
[3267] 2:49:21	of them are like 15, 17 feet.
[3268] 2:49:26	So, yeah, they're big, big animals. Big
[3269] 2:49:30	animals
[3270] 2:49:37	and not friendly.
[3271] 2:49:41	Well, they'll make a meal of a hyena,
[3272] 2:49:43	you know. They'll make a me a meal of a
[3273] 2:49:45	hyena easily.
[3274] 2:49:48	You know, the crocodiles don't mess with
[3275] 2:49:50	the hippos,
[3276] 2:49:51	but if a lion goes into the water or a
[3277] 2:49:55	hyena Oh, yeah. Fair game. Yeah. Yeah.
[3278] 2:49:59	Crocodiles will eat kill and eat a lion.
[3279] 2:50:08	Ah, love it.
[3280] 2:50:11	Pom papa says, "Got to love
[3281] 2:50:13	indeterminate growth." Yeah, I mean, as
[3282] 2:50:16	long as they live, they keep growing.
[3283] 2:50:18	It's crazy. It's absolutely crazy. But
[3284] 2:50:21	that's reptiles for you.
[3285] 2:50:26	>> Here's why the dinosaur
[3286] 2:50:29	is not thating.
[3287] 2:50:35	>> Oh, yeah.
[3288] 2:50:36	>> Yeah.
[3289] 2:50:41	There's a comment here from mama from
[3290] 2:50:43	earlier on that I didn't catch. Each
[3291] 2:50:45	week you defend something. Random people
[3292] 2:50:47	get super angry over it. Yeah. Yeah.
[3293] 2:50:50	That's what we do.
[3294] 2:50:52	Defend something or criticize something
[3295] 2:50:54	else and people get super angry over it.
[3296] 2:51:00	Does a little
[3297] 2:51:01	>> You wish they'd listen to what you said.
[3298] 2:51:03	>> Yeah. You kind of wish they would like
[3299] 2:51:05	understand the what was going on instead
[3300] 2:51:07	of just knee-jerk reacting.
[3301] 2:51:18	See what we got here.
[3302] 2:51:20	Uh, Golden Wind asks, "Besides the
[3303] 2:51:22	Westminster Confession, which other ones
[3304] 2:51:24	would you recommend to read or study?"
[3305] 2:51:26	Um, well, there's a lot of of um
[3306] 2:51:29	Protestant confessions out there that
[3307] 2:51:32	are at least worth a read. I wouldn't
[3308] 2:51:35	say they're all equally good. Um
[3309] 2:51:39	I mean
[3310] 2:51:41	um Westminster Confession is very good.
[3311] 2:51:44	It's a very solid confession
[3312] 2:51:47	um done by the brightest minds,
[3313] 2:51:49	theological minds in England
[3314] 2:51:53	and they were no slouches. Um,
[3315] 2:51:58	I would say there's some others that you
[3316] 2:52:00	if you want to read and study and get a
[3317] 2:52:02	lot out of something, I read Calvin's
[3318] 2:52:05	Institutes.
[3319] 2:52:07	Uh, you don't have a lot of conf
[3320] 2:52:10	abbreviated confessions for Calvinism,
[3321] 2:52:13	but Calvin's institutes are very well
[3322] 2:52:15	written.
[3323] 2:52:17	Um, they're very thorough. They're very
[3324] 2:52:20	theological.
[3325] 2:52:22	Um, so I highly respect Calvin's
[3326] 2:52:24	Institutes. If you want a Lutheran take,
[3327] 2:52:27	you'd probably have to read the Book of
[3328] 2:52:29	Concord.
[3329] 2:52:31	Um,
[3330] 2:52:32	which is not the I I'll say this, the
[3331] 2:52:34	Book of Concord is not the best
[3332] 2:52:36	doctrinal statement ever written. Okay.
[3333] 2:52:40	Um, but it does have a lot of stuff in
[3334] 2:52:42	there from Luther. Uh, a lot of it from
[3335] 2:52:45	Philip Meen.
[3336] 2:52:47	Um, so if you want some interesting
[3337] 2:52:50	stuff uh from the Lutheran side, you'd
[3338] 2:52:53	pretty much have to read the Book of
[3339] 2:52:54	Concord.
[3340] 2:52:57	Um, but there's other confessions, too.
[3341] 2:53:00	As I said, there's a high a H Highleberg
[3342] 2:53:01	confession. Um, there's a couple of
[3343] 2:53:03	Baptist confessions, too, that are okay.
[3344] 2:53:06	I don't happen to remember them off the
[3345] 2:53:07	top of my head. So, but anyway, um yeah,
[3346] 2:53:11	there's a lot there's a lot of different
[3347] 2:53:12	confessions out there if you want to do
[3348] 2:53:14	sort of stuff on um comparative
[3349] 2:53:18	theology. And that's what you're getting
[3350] 2:53:20	into at this point when you're talking
[3351] 2:53:23	um reading um various uh doctrinal
[3352] 2:53:27	church doctrinal uh confessions side by
[3353] 2:53:30	side. You're talking comparative
[3354] 2:53:31	theology at that point.
[3355] 2:53:34	Uh Andrew Graham, get an Anglican book
[3356] 2:53:36	prayer. Yeah, you could do that, too.
[3357] 2:53:39	That's one way to do it.
[3358] 2:53:43	Um,
[3359] 2:53:45	Andrew Graham goes, "It has a green
[3360] 2:53:47	cover." Not all of them have green
[3361] 2:53:49	covers.
[3362] 2:53:51	Um, I've seen them black. I've seen them
[3363] 2:53:52	red. I saw an Anglican prayer book that
[3364] 2:53:55	had a cover of wood and ivory on it.
[3365] 2:53:58	>> Yeah,
[3366] 2:54:00	>> I could have owned that, which is why
[3367] 2:54:02	I'm kicking myself for not buying it.
[3368] 2:54:04	Was that before or after?
[3369] 2:54:10	>> That was after England.
[3370] 2:54:13	>> We could have actually kept it. Yeah.
[3371] 2:54:20	So, it depends.
[3372] 2:54:23	So, they don't always have green covers.
[3373] 2:54:25	Some of them do, some of them don't.
[3374] 2:54:31	Still kicking myself in a bun, though.
[3375] 2:54:33	that that wooden ivory one
[3376] 2:54:37	cuz it looked cool.
[3377] 2:54:42	>> Show and tell.
[3378] 2:54:46	>> Yeah, I mean it was cool. It had a wood
[3379] 2:54:47	cover with a little uh uh cross inlay in
[3380] 2:54:52	ivory. It was really nice.
[3381] 2:54:58	All
[3382] 2:55:13	right, let's see what else we got here.
[3383] 2:55:48	I want to thank Jack Ray again for
[3384] 2:55:50	another five memberships. So, thank you
[3385] 2:55:51	very much for that uh support, Jack. We
[3386] 2:55:53	really appreciate it.
[3387] 2:56:05	Okay. And what I'm going to do here,
[3388] 2:56:07	because I know we have this coming up
[3389] 2:56:09	here,
[3390] 2:56:11	um,
[3391] 2:56:14	is we're going to take PA888's
[3392] 2:56:17	sponsored question here.
[3393] 2:56:20	And, um, so, thank you very much for
[3394] 2:56:24	sponsoring a question. This one's
[3395] 2:56:26	question is not so theological but I
[3396] 2:56:28	think it is still important
[3397] 2:56:31	which is Harry Stark's any thoughts of
[3398] 2:56:33	Sony ending the production of physical
[3399] 2:56:35	discs for video games.
[3400] 2:56:38	Um for those of you who are not aware of
[3401] 2:56:40	this controversy
[3402] 2:56:42	it follows immediately after Sony
[3403] 2:56:46	revoked
[3404] 2:56:47	the viewing rights for 500 movies
[3405] 2:56:50	movies.
[3406] 2:56:52	though if you had Sony's um
[3407] 2:56:56	um
[3408] 2:56:58	you know movie service on your
[3409] 2:57:00	PlayStation
[3410] 2:57:02	they just and you bought one of these
