[0] 2:51	Heat. Heat.
[3453] 3:03:36	wants to become a Bible scholar. Now I
[3454] 3:03:39	would say it's a noble goal.
[3455] 3:03:42	Um
[3456] 3:03:43	my advice is see how he does in in an
[3457] 3:03:47	undergrad first. Um, in North America at
[3458] 3:03:51	least,
[3459] 3:03:52	um,
[3460] 3:03:56	Bible scholarship is a graduate program.
[3461] 3:04:00	So, you have to do an undergrad degree
[3462] 3:04:01	in something else first.
[3463] 3:04:04	So,
[3464] 3:04:06	now the the the good thing is that a lot
[3465] 3:04:10	of a lot of uh almost any undergrad
[3466] 3:04:14	program will work to become a Bible
[3467] 3:04:17	scholar. Uh, I did my undergraduate
[3468] 3:04:20	degree in um in philosophy, but I know
[3469] 3:04:24	people who've done strange degrees uh
[3470] 3:04:28	prior to becoming a Bible scholar. DA
[3471] 3:04:29	Carson, he did his undergraduate degree
[3472] 3:04:33	in chemistry.
[3473] 3:04:35	So, you know, um,
[3474] 3:04:40	so that's that's one of the things I
[3475] 3:04:41	would say is that, um, as long as you
[3476] 3:04:44	think it would benefit you,
[3477] 3:04:46	>> take a study
[3478] 3:04:54	and undertake a study in industrial
[3479] 3:04:56	disease.
[3480] 3:04:58	Hey, if they offer it as a bachelor's
[3481] 3:05:00	degree, it'd probably work.
[3482] 3:05:03	The one thing I will say though is in
[3483] 3:05:06	your undergrad degree, get your first
[3484] 3:05:08	year Greek in. Okay? Um,
[3485] 3:05:14	you don't have to take a single Bible
[3486] 3:05:15	course in your undergrad program to get
[3487] 3:05:19	into a a Bible scholarship masters
[3488] 3:05:22	program,
[3489] 3:05:24	but you are you're way ahead of the game
[3490] 3:05:28	if you take Greek in your undergrad. Oh
[3491] 3:05:32	yeah.
[3492] 3:05:33	>> So Oh yeah, definitely.
[3493] 3:05:35	>> Languages
[3494] 3:05:37	if you were in
[3495] 3:05:40	I still remember
[3496] 3:05:42	>> those uh three guys who visited Trinity
[3497] 3:05:45	album.
[3498] 3:05:46	>> Mhm.
[3499] 3:05:47	>> And they had their two years of Greek
[3500] 3:05:49	under their belt.
[3501] 3:05:50	>> Oh yeah. Yeah. There were a lot of
[3502] 3:05:51	people coming into Trinity already with
[3503] 3:05:52	two years of Greek. Yeah.
[3504] 3:06:00	Yeah. you won't generally be able to get
[3505] 3:06:02	away with all three years in undergrad,
[3506] 3:06:04	but
[3507] 3:06:07	but most graduate programs
[3508] 3:06:11	um to become a Bible scholar
[3509] 3:06:15	do require Greek as a prerequisite
[3510] 3:06:20	or you have to take then if you don't
[3511] 3:06:22	have it, you have to take remedial
[3512] 3:06:24	Greek, which is basically an undergrad
[3513] 3:06:27	course that you're going to take at the
[3514] 3:06:29	M's level and then you don't get credit
[3515] 3:06:31	for it as the master's level. So, you're
[3516] 3:06:34	you're you're really good off. You're
[3517] 3:06:35	really
[3518] 3:06:37	um well off.
[3519] 3:06:40	Doesn't matter what you take for your
[3520] 3:06:42	undergrad except take Greek. Take your
[3521] 3:06:47	biblical Greek in your undergrad, at
[3522] 3:06:50	least your first year of it,
[3523] 3:06:53	and then you can move on to the graduate
[3524] 3:06:56	level at that point. And as I said,
[3525] 3:06:58	everything else it doesn't matter. Uh
[3526] 3:07:00	Bible courses in your undergrad really
[3527] 3:07:02	don't count for much to become a Bible
[3528] 3:07:05	scholar. Um
[3529] 3:07:09	so,
[3530] 3:07:13	uh hope that helps. Thank you for the
[3531] 3:07:15	question. Really appreciate it.
[3532] 3:07:23	Uh AJ Higgins composer asks, "Do the
[3533] 3:07:26	Egyptians use any kind of syrup in their
[3534] 3:07:28	food?" Yes, they did actually.
[3535] 3:07:32	Um they did reduce pomegranate juice
[3536] 3:07:35	down to a syrup that they did pour on
[3537] 3:07:39	their food. It was kind of a sweetened
[3538] 3:07:40	syrup. Um they did have honey, so that
[3539] 3:07:46	was something that they had.
[3540] 3:07:48	They also had um
[3541] 3:07:51	dates. They would also take dates and
[3542] 3:07:54	reduce that to a sugar syrup too.
[3543] 3:07:58	So they did use syrups on their food.
[3544] 3:08:02	They just um they just tended to be of
[3545] 3:08:05	the sweet variety. So yeah, that was a
[3546] 3:08:08	thing. That was a thing. And um it was
[3547] 3:08:12	very much desirable. This is a very
[3548] 3:08:14	desirable thing. and they and you can
[3549] 3:08:17	understand why if you've ever had it.
[3550] 3:08:18	So,
[3551] 3:08:20	okay. So, I hope that helps.
[3552] 3:08:26	Okay, next thing here is
[3553] 3:08:35	see what's next here. All right. Uh Chad
[3554] 3:08:38	Lennox here has a member question.
[3555] 3:08:41	Uh, what is your opinion on
[3556] 3:08:44	denominations that suggest that works
[3557] 3:08:46	are required to get required for heaven?
[3558] 3:08:50	James 2:24. Okay, let's talk about this.
[3559] 3:08:55	James
[3560] 3:09:03	2 verse 24.
[3561] 3:09:07	All right.
[3562] 3:09:12	Now,
[3563] 3:09:14	there's a difference here between
[3564] 3:09:15	salvation and justification.
[3565] 3:09:20	And where things go wrong
[3566] 3:09:23	is when we confuse the two.
[3567] 3:09:27	Now, I think that denominations that
[3568] 3:09:31	suggest that works are required for
[3569] 3:09:33	heaven preach heresy.
[3570] 3:09:36	We know definitely from Ephesians
[3571] 3:09:39	chapter 2 that we are saved by grace
[3572] 3:09:43	through faith, not of works, lest anyone
[3573] 3:09:48	should boast.
[3574] 3:09:50	Let's go there first because that's
[3575] 3:09:52	actually the keystone verse.
[3576] 3:09:55	Ephesians
[3577] 3:09:57	chapter 2
[3578] 3:10:01	verse eight. For by grace you have been
[3579] 3:10:04	saved through faith and not of
[3580] 3:10:06	yourselves. Essentially, not of works.
[3581] 3:10:09	It is a gift of God, not as a result of
[3582] 3:10:13	works that no one should boast. Okay.
[3583] 3:10:18	Now, this is where the works come in in
[3584] 3:10:20	verse 10. For we are his workmanship,
[3585] 3:10:23	created in Christ Jesus for good works,
[3586] 3:10:28	which God prepared beforehand that we
[3587] 3:10:31	should walk in them. God's preparing the
[3588] 3:10:33	works.
[3589] 3:10:35	The purpose of our salvation is good
[3590] 3:10:38	works.
[3591] 3:10:40	So what's happening here is we're being
[3592] 3:10:43	saved by grace,
[3593] 3:10:45	but that grace through faith is being
[3594] 3:10:49	justified.
[3595] 3:10:50	We're it's showing the reason for that
[3596] 3:10:53	through the good works. Okay? So
[3597] 3:10:59	um
[3598] 3:11:00	so it's not our works again, it's God's
[3599] 3:11:03	works. God's showing us being prepared
[3600] 3:11:07	the God's prepared the works that we
[3601] 3:11:10	should walk in them.
[3602] 3:11:13	And because God's doing this, we can't
[3603] 3:11:16	even take credit for the good works. But
[3604] 3:11:19	the good works is justifying
[3605] 3:11:23	the grace and the faith. So that's the
[3606] 3:11:25	order here. So then when we go to James,
[3607] 3:11:31	okay, and James chapter 2,
[3608] 3:11:36	okay,
[3609] 3:11:39	and we go down to verse 24 here.
[3610] 3:11:44	Uh verse and we'll start verse 17. Even
[3611] 3:11:47	so, if faith has no works is if it has
[3612] 3:11:51	no works is dead, being by itself.
[3613] 3:11:55	Again, this is one of those those those
[3614] 3:11:57	relationships. You may be saved by grace
[3615] 3:12:00	through faith,
[3616] 3:12:02	but the works prove your faith is good.
[3617] 3:12:08	It's sort of the the evidence. It's the
[3618] 3:12:10	evidence of faith.
[3619] 3:12:13	Verse 18, but if someone may say, "You
[3620] 3:12:15	have faith and I have works, show me
[3621] 3:12:18	your faith without works, and I will
[3622] 3:12:20	show you my faith by my works."
[3623] 3:12:24	Okay. Again, James here is following the
[3624] 3:12:27	same pattern we find in Ephesians
[3625] 3:12:29	chapter 2.
[3626] 3:12:31	Works is the evidence of faith.
[3627] 3:12:35	It's it's it's what shows that the faith
[3628] 3:12:37	is genuine.
[3629] 3:12:39	Okay.
[3630] 3:12:42	Uh verse 19, you believe that God is
[3631] 3:12:44	one. You do well. The demons also
[3632] 3:12:46	believe. And shudder, belief's not
[3633] 3:12:48	enough.
[3634] 3:12:50	But you are willing to recognize, you
[3635] 3:12:52	foolish fellow, that faith without works
[3636] 3:12:54	is useless. But are you willing to
[3637] 3:12:56	recognize, you foolish fellow, that
[3638] 3:12:58	faith without works is useless. Okay.
[3639] 3:13:01	Verse 22. You see that faith was working
[3640] 3:13:04	with his works as the result of the
[3641] 3:13:07	works. Faith was perfected.
[3642] 3:13:11	Uh the word here perfected is um a um a
[3643] 3:13:16	toleo
[3644] 3:13:18	is it? Yeah. Yeah. To
[3645] 3:13:22	um it's basically that the um completed
[3646] 3:13:27	faith was completed.
[3647] 3:13:30	Okay. So as a result of the works faith
[3648] 3:13:34	is completed. Now
[3649] 3:13:38	does not mean works will get you in
[3650] 3:13:41	heaven
[3651] 3:13:43	or even that it is required
[3652] 3:13:47	but it's the proof of faith.
[3653] 3:13:51	So
[3654] 3:13:54	as you would like to say a lot of people
[3655] 3:13:59	righteous they just aren't going to get
[3656] 3:14:02	>> Yeah. Yeah. Exactly.
[3657] 3:14:07	So I think the denominations that
[3658] 3:14:10	suggest that works are required for
[3659] 3:14:12	heaven are preaching damnable heresy.
[3660] 3:14:15	That's what I think. Uh because it's
[3661] 3:14:18	salvation by by grace through faith
[3662] 3:14:21	which is a work of God that gets you
[3663] 3:14:24	saved.
[3664] 3:14:26	So,
[3665] 3:14:30	Duza dude says faith creates good works,
[3666] 3:14:34	not the other way around. Yeah, exactly.
[3667] 3:14:40	So,
[3668] 3:14:41	so yeah, that's where I would that's
[3669] 3:14:43	where I would fall on this is just that
[3670] 3:14:45	uh you should stay away from
[3671] 3:14:47	denominations that preach that works are
[3672] 3:14:49	required for heaven. They're not
[3673] 3:14:50	required for heaven, but they are a darn
[3674] 3:14:53	good idea
[3675] 3:14:55	because that's the proof of faith.
[3676] 3:14:58	That's where the rubber meets the road.
[3677] 3:14:59	That's where your faith is alive. Your
[3678] 3:15:01	faith lives through works
[3679] 3:15:03	>> and that's what converts other people,
[3680] 3:15:06	>> your preaching, not your argument.
[3681] 3:15:08	>> Mhm.
[3682] 3:15:09	>> They look at your life.
[3683] 3:15:11	>> Yeah. Yeah. It's all about does your
[3684] 3:15:14	does your life match up to your faith.
[3685] 3:15:17	If you're if you say you believe
[3686] 3:15:19	something and you don't act on it, it's
[3687] 3:15:21	not worth a whole lot.
[3688] 3:15:24	So
[3689] 3:15:27	So anyway, I hope that helps. Thank you
[3690] 3:15:29	very much for the uh question. Really
[3691] 3:15:31	appreciate it.
[3692] 3:15:48	Uh, Baro asks, "Hey, Dr. Faulk, what's
[3693] 3:15:50	your alternative hypothesis for the
[3694] 3:15:52	Pentatuk other than the documentary
[3695] 3:15:54	hypothesis?" I'm a supplementary
[3696] 3:15:55	hypothesis guy. Um, I think that um that
[3697] 3:15:59	there are core that were that there were
[3698] 3:16:01	core uh penetukal documents written
[3699] 3:16:05	during the late Bronze Age. These were
[3700] 3:16:07	collected as papers and then they uh an
[3701] 3:16:11	editor came along and strung them
[3702] 3:16:12	together using minimal connecting
[3703] 3:16:15	language.
[3704] 3:16:16	Uh some additions were made to it such
[3705] 3:16:19	as the uh the epitap of Moses etc. But
[3706] 3:16:24	there's this core of documents that was
[3707] 3:16:26	used um and then again editorial
[3708] 3:16:30	um um editors then just sort of strung
[3709] 3:16:34	them all together. That's and this is
[3710] 3:16:36	this is not a this is not a uncommon for
[3711] 3:16:39	the a supplemental hypothesis. So hope
[3712] 3:16:42	that helps
[3713] 3:17:06	Okay. Quifos uh MX MM1X asks, "What do
[3714] 3:17:11	you think about cosmic horror? Any
[3715] 3:17:13	opportunity there?" Oh, yeah.
[3716] 3:17:18	Funny you should ask that question.
[3717] 3:17:28	Bonnie, you should ask me if there are
[3718] 3:17:30	any opportunity there for cosmic horror.
[3719] 3:17:35	I mean, we wouldn't know anything about
[3720] 3:17:38	that, would we?
[3721] 3:17:45	For those of you who are listening on
[3722] 3:17:47	podcast and not seeing the video, I just
[3723] 3:17:50	held up um my proof copy of Lord of uh
[3724] 3:17:55	uh Lord of Steel and Sky. um cuz it has
[3725] 3:17:59	very very strong cosmic horror elements
[3726] 3:18:02	to it. So uh
[3727] 3:18:08	so yeah um I I think you can definitely
[3728] 3:18:11	do cosmic horror as a kind of Christian
[3729] 3:18:14	fiction. Definitely um it does fit into
[3730] 3:18:17	the paradigms of of say
[3731] 3:18:21	um the mainstream of Christian fiction.
[3732] 3:18:23	So or I should say the the the tradition
[3733] 3:18:26	of Christian fiction. So
[3734] 3:18:37	deduce dude you asked that question. You
[3735] 3:18:40	think we're not going to notice?
[3736] 3:18:46	He already asked the labyrinth question.
[3737] 3:18:48	I saw him do that before. Dude, you keep
[3738] 3:18:51	doubling up on that. We can't have that,
[3739] 3:18:54	man. Oops.
[3740] 3:19:00	All right, let's move on.
[3741] 3:19:09	Yeah, he he posted that previously.
[3742] 3:19:12	We We've warned him. We've warned him
[3743] 3:19:14	repeatedly about it. Yeah.
[3744] 3:19:17	Yeah, he he did it really early on the
[3745] 3:19:19	live stream.
[3746] 3:19:31	Uh, dude, he says, "I asked that in a
[3747] 3:19:34	pre pre-live stream questions." Yes, and
[3748] 3:19:37	that counts as double posting. We see
[3749] 3:19:41	those. We still see those.
[3750] 3:19:44	Those don't disappear for us.
[3751] 3:19:48	If you ask a double question, even if
[3752] 3:19:51	it's pre-livestream,
[3753] 3:19:52	that counts as a disqualification.
[3754] 3:19:57	So, that's we're clear on that one.
[3755] 3:20:01	We've warned you
[3756] 3:20:06	in the whole week of
[3757] 3:20:09	>> Yeah, it's in the whole week of
[3758] 3:20:10	questions. It'll be posted on Wednesday
[3759] 3:20:13	when you
[3760] 3:20:20	>> Yeah, if you post it on the Wednesday
[3761] 3:20:21	when I put up put it up and then you
[3762] 3:20:23	post it during the live stream, I still
[3763] 3:20:26	see it twice.
[3764] 3:20:30	Jack Ray, Dr. Faulk makes his list and
[3765] 3:20:32	checks us twice for ask questions. Yeah.
[3766] 3:20:39	Yeah. We are we are dead serious when we
[3767] 3:20:42	say no duplicate questions cuz again um
[3768] 3:20:46	I it's it's on my it's on my leaderboard
[3769] 3:20:49	here. It's on my leaderboard.
[3770] 3:20:52	Yeah. For you you can't see it because
[3771] 3:20:54	it'll drop off for you after a timeout.
[3772] 3:20:57	It does not drop out for me.
[3773] 3:21:01	So,
[3774] 3:21:03	Santa folk, more like Krampus folk.
[3775] 3:21:11	All right.
[3776] 3:21:20	Uh, Pelican Pictures asks, "How does the
[3777] 3:21:22	clan theory work with Genesis 5 with
[3778] 3:21:24	Enoch not dying and being taken up after
[3779] 3:21:27	365 years?" Uh, also if the clan year
[3780] 3:21:31	theory is only for Genesis 5 patriarchs,
[3781] 3:21:34	what about Abraham age 75? It's not just
[3782] 3:21:36	for Genesis 5 patriarchs. Um, we've
[3783] 3:21:39	actually see it elsewhere as well. For
[3784] 3:21:42	example, we see it in Exodus 6. Um, so
[3785] 3:21:46	it's not restricted to Genesis. It's
[3786] 3:21:48	it's found other places also. Uh, again,
[3787] 3:21:52	uh, most notably Exodus 6. We find it to
[3788] 3:21:56	some extent Chronicles. So it's it
[3789] 3:21:58	appears in other places too. So it's not
[3790] 3:22:01	a Genesis thing. Uh
[3791] 3:22:05	now how does it work with Enoch?
[3792] 3:22:07	Basically the patriarch's taken away.
[3793] 3:22:10	The the the the progenitor is taken
[3794] 3:22:12	away. So
[3795] 3:22:15	Enoch has his clan for 365 years. He's
[3796] 3:22:19	taken away. The clan comes to an end.
[3797] 3:22:22	The clan at that point is is at an end
[3798] 3:22:25	because the progenitor's gone. So,
[3799] 3:22:30	so um
[3800] 3:22:33	so that's how it works with Enoch. Um
[3801] 3:22:36	it's not it's it works for both it
[3802] 3:22:39	applies to both Genesis 5 patriarchs,
[3803] 3:22:42	Genesis 11 patriarchs, Genesis 12, which
[3804] 3:22:45	includes Abraham. It also includes
[3805] 3:22:50	um um the um
[3806] 3:22:55	ancestors of Moses in Genesis or sorry
[3807] 3:22:58	in Exodus 6. So it's found all over the
[3808] 3:23:00	place. So we have to be able to
[3809] 3:23:03	reconcile that with other um uses of it
[3810] 3:23:07	as well. So it's not just
[3811] 3:23:12	Genesis 5, it's all over the place. So I
[3812] 3:23:15	hope that helps. Thank you for the
[3813] 3:23:17	question. Very much appreciated. I am
[3814] 3:23:19	going to take a quick break and then
[3815] 3:23:21	I'll be back to finish up the live
