[0] 0:00	Heat. Heat.
[3173] 2:46:41	ethnography, and we got to be careful of
[3174] 2:46:43	that stuff, too. So, just understand
[3175] 2:46:46	that of where things are, but keeps
[3176] 2:46:51	learning. No offense, but some people
[3177] 2:46:53	confuse Austrians with Australians.
[3178] 2:46:57	Yeah.
[3179] 2:47:03	Yeah, they do.
[3180] 2:47:12	Next one from 18 at Ministries. What
[3181] 2:47:13	caused the large amounts of pain in
[3182] 2:47:16	Egypt?
[3183] 2:47:17	You mean the ones that needed opium? Uh
[3184] 2:47:21	manual labor, injury, arthritis.
[3185] 2:47:26	Uh we find a lot of arthritis among
[3186] 2:47:28	Egyptians.
[3187] 2:47:30	Crazy amount of arthritis. Uh we do see
[3188] 2:47:33	arth lot of arthritic joints among
[3189] 2:47:35	mummies.
[3190] 2:47:38	um dental pain, especially once they
[3191] 2:47:41	start eating um uh dates. There's a lot
[3192] 2:47:45	of uh cavities.
[3193] 2:47:48	Um
[3194] 2:47:49	the need for root canals that never
[3195] 2:47:51	happened. Uh yeah, there was apparent a
[3196] 2:47:55	lot a lot of Egyptians had abscesses.
[3197] 2:47:58	There was a lot uh not sand in the
[3198] 2:48:01	bread. That's been disproven now.
[3199] 2:48:06	Scott Warren says, "San in the bread."
[3200] 2:48:07	No, no, that's that's been totally
[3201] 2:48:08	disproven. Now, um there was a study
[3202] 2:48:12	done in 20 I want to say 2017, 2017,
[3203] 2:48:18	2018. Um I saw this paper at the uh at
[3204] 2:48:22	the RC conference where they looked at
[3205] 2:48:24	uh dental carries.
[3206] 2:48:27	A carry dental carry is a cavity, okay,
[3207] 2:48:29	in m in mummified jaws. And one of the
[3208] 2:48:32	things interesting things that that they
[3209] 2:48:34	discovered is that the wear of the teeth
[3210] 2:48:37	where they where they form the the
[3211] 2:48:39	cavities
[3212] 2:48:41	isn't on the grinding surface.
[3213] 2:48:44	It's on the sides.
[3214] 2:48:46	Okay. Now, this has on the buckles of
[3215] 2:48:48	the tooth. Now, what this shows is that
[3216] 2:48:53	what causes those cavities isn't
[3217] 2:48:55	grinding from sand. If it was grinding
[3218] 2:48:57	from sand, you'd get it on the the
[3219] 2:48:59	cavity on the top of the tooth.
[3220] 2:49:02	on the crown of the tooth, but because
[3221] 2:49:05	of it was on the side, it had to be
[3222] 2:49:07	something sweet that stuck to the side
[3223] 2:49:10	of the tooth and it was bacterial decay.
[3224] 2:49:13	So
[3225] 2:49:16	um
[3226] 2:49:18	so there's um more than enough evidence
[3227] 2:49:20	now to show that sand was not really an
[3228] 2:49:23	issue for for um in in bread caused
[3229] 2:49:27	almost the vast I mean they they know
[3230] 2:49:32	now that it's it's essentially dates.
[3231] 2:49:34	They also found that the Egyptians had
[3232] 2:49:36	relatively little cavities until the
[3233] 2:49:39	Amarna period. The Amar period is when
[3234] 2:49:41	we first start seeing dates being
[3235] 2:49:44	introduced to Egypt. So they're not
[3236] 2:49:46	eating a lot of dates. Dates are sticky.
[3237] 2:49:50	Dates are full of sugar. Dates will
[3238] 2:49:52	stick to your teeth and give you
[3239] 2:49:53	cavities if you don't brush. And the
[3240] 2:49:55	Egyptians didn't brush.
[3241] 2:49:58	So, so we know now that that the primary
[3242] 2:50:02	cause of cavities in Egypt was the
[3243] 2:50:04	consumption of dates and that's begins
[3244] 2:50:06	in the Amarna period. So, uh, it's,
[3245] 2:50:10	yeah, that's, uh, that idea that sand in
[3246] 2:50:14	in Egyptian bread caused them to have
[3247] 2:50:16	bad teeth, that's something that's a
[3248] 2:50:18	night, that's 19th century archaeology,
[3249] 2:50:19	and it's been, as I said, now disproven.
[3250] 2:50:22	So, hope that helps.
[3251] 2:50:25	Dark Blade, do any Egyptian mummies show
[3252] 2:50:28	evidence of cancer? Yes, they do. Uh,
[3253] 2:50:32	there are several kinds of cancer that
[3254] 2:50:35	we find in Egyptian mummies. Uh
[3255] 2:50:39	so um yes the Egyptians did suffer from
[3256] 2:50:43	cancer just like everyone else does. Um
[3257] 2:50:46	and we do see uh like for example the
[3258] 2:50:49	pitting in bones that's caused by
[3259] 2:50:51	cancer. So so absolutely we do find uh
[3260] 2:50:55	fourth stage cancers in in Egyptian
[3261] 2:50:58	mummies and they're not that uncommon.
[3262] 2:51:00	They're not that uncommon.
[3263] 2:51:06	Okay,
[3264] 2:51:08	next one from AT Ministries is,
[3265] 2:51:11	"Who are the three kings you think might
[3266] 2:51:13	have reigned during the time of Joseph
[3267] 2:51:15	and what do we know of them?"
[3268] 2:51:18	Um, the three would be, let me pull them
[3269] 2:51:21	up here
[3270] 2:51:23	cuz I don't even remember their names.
[3271] 2:51:28	Um
[3272] 2:51:32	the three that would would have reigned
[3273] 2:51:34	around the time of Joseph would have
[3274] 2:51:36	been Benu, Aekron,
[3275] 2:51:40	and Janasi odd.
[3276] 2:51:43	Those would probably been the three most
[3277] 2:51:45	likely kings. And they're they're each
[3278] 2:51:48	kings that are said to have reigned
[3279] 2:51:49	around 11 years.
[3280] 2:51:52	So
[3281] 2:51:54	that's in that sweet spot of 1650 and
[3282] 2:51:57	following.
[3283] 2:51:58	So those are the most likely candidates.
[3284] 2:52:01	Um it is possible that uh Sarodagan
[3285] 2:52:05	might have been been one of the rulers
[3286] 2:52:06	too. He's he's earlier than Binanu. But
[3287] 2:52:10	um and then after that after uh Janasi
[3288] 2:52:12	Ad um Sikru Hadu is also a possibility
[3289] 2:52:16	as well. But there's several kings in
[3290] 2:52:20	the 15th dynasty that
[3291] 2:52:23	would have overlapped with the time of
[3292] 2:52:25	Joseph. So what we know about them
[3293] 2:52:28	almost nothing.
[3294] 2:52:30	We almost know nothing about those
[3295] 2:52:32	kings. All of them.
[3296] 2:52:34	Um we know they existed.
[3297] 2:52:38	Uh we find them in Manitho. We also find
[3298] 2:52:42	some of their cartes.
[3299] 2:52:44	Um but they didn't leave us any
[3300] 2:52:47	documents.
[3301] 2:52:49	So,
[3302] 2:52:52	um, so there there's just no no evidence
[3303] 2:52:55	that that we can sort of pin things to.
[3304] 2:53:02	Yeah. Here's the problem though, Scott,
[3305] 2:53:04	with that. He says, "Nonabbr early dator
[3306] 2:53:07	would date Joseph likely kings as
[3307] 2:53:10	members of the 14th dynasty. Just throw
[3308] 2:53:11	in a minority opinion. Believe what you
[3309] 2:53:13	will." Yeah. The problem with with that
[3310] 2:53:15	is the 14th dynasty predates the
[3311] 2:53:18	chariot.
[3312] 2:53:20	So, there's going to be some issues
[3313] 2:53:21	there
[3314] 2:53:23	that um
[3315] 2:53:27	uh you don't get really any any chariot
[3316] 2:53:30	in Egypt until that 1666 date. And once
[3317] 2:53:34	you're to 1666, you're you're already in
[3318] 2:53:37	the 15th dynasty. So,
[3319] 2:53:41	so um
[3320] 2:53:45	so yeah, so it's it's just not the 14th
[3321] 2:53:48	dynasty is just not viable.
[3322] 2:53:52	Uh DBC 2000, what about Cayenne and
[3323] 2:53:55	Joseph? Um Cayenne um is possible. Um
[3324] 2:54:01	he's he's a little bit he's after uh
[3325] 2:54:04	Sikru Hadu. So, um, there there could
[3326] 2:54:08	have been some some overlap between
[3327] 2:54:09	Cayana and Joseph. Uh, but, uh, at that
[3328] 2:54:13	point, you're starting to push the
[3329] 2:54:15	extremities of what's likely here. So,
[3330] 2:54:25	so, um, a possibility, it is possible
[3331] 2:54:27	that there might be some overlap between
[3332] 2:54:29	Joseph, but it would, it would probably
[3333] 2:54:30	be later in in Joseph's tenure.
[3334] 2:54:42	Uh AJ Higgins asks what was Roll's um
[3335] 2:54:45	Joseph statue supposed to be actually we
[3336] 2:54:48	figure it is a 13th dynasty prince
[3337] 2:54:52	essentially um a 13th dynasty royal
[3338] 2:54:56	official or not royal official um
[3339] 2:55:00	noble it's probably a better way
[3340] 2:55:02	nobility
[3341] 2:55:04	Okay. So, it dates to the 13th dynasty.
[3342] 2:55:07	It's soundly um rule statue that that
[3343] 2:55:10	that statue dates firmly in dynasty 13.
[3344] 2:55:14	It's before dynasty 14 by by quite a
[3345] 2:55:18	margin. So,
[3346] 2:55:22	um, you're talking roughly that that
[3347] 2:55:25	that statue is roughly in the
[3348] 2:55:30	uh I would say it's in that late
[3349] 2:55:35	um
[3350] 2:55:37	late 19th century, early 18th century
[3351] 2:55:41	BC. Okay.
[3352] 2:55:44	So,
[3353] 2:55:46	it's it's it's two
[3354] 2:55:49	It it really predates Abraham. That
[3355] 2:55:53	statue actually predates Abraham by
[3356] 2:55:55	about a hundred years.
[3357] 2:55:57	So, it's probably one of the um uh local
[3358] 2:56:01	Semitic princes. Uh probably not a Hixos
[3359] 2:56:06	because the Hixos hadn't arisen yet. But
[3360] 2:56:08	that's that's really what we're talking
[3361] 2:56:09	about here is we're talking about this
[3362] 2:56:12	this the overlap between the city state
[3363] 2:56:15	of Avarus and Dynasty 13.
[3364] 2:56:19	And uh yeah, it's just going to it's
[3365] 2:56:22	just going to be one of those things
[3366] 2:56:23	where just too early to be anything
[3367] 2:56:25	that's that's we would consider to be uh
[3368] 2:56:29	in in in the time frame of the
[3369] 2:56:31	patriarchs. Okay. So,
[3370] 2:56:35	but I hope that helps. Hope that helps.
[3371] 2:56:40	But sure suggestive with that that uh
[3372] 2:56:42	veraricol tunic.
[3373] 2:56:45	But then again too we find ferret color
[3374] 2:56:47	tunics as early as dynasty 12. So and
[3375] 2:56:52	mid dynasty 12. So,
[3376] 2:57:03	okay, let's move on here to the next
[3377] 2:57:06	one.
[3378] 2:57:11	Yeah. Um, just to wrap up here on uh
[3379] 2:57:13	AT's question. Yeah, we know almost
[3380] 2:57:16	nothing about these kings. Uh, because
[3381] 2:57:18	we almost know nothing about any of the
[3382] 2:57:21	kings of the second intermediate period.
[3383] 2:57:24	Uh, Dynasty 15 kings, we know almost
[3384] 2:57:26	nothing. Uh,
[3385] 2:57:29	we have a total as I as um, Dark Blade
[3386] 2:57:33	pointed out here, we have about 25 pages
[3387] 2:57:36	of documents from dynasty from the mid
[3388] 2:57:39	second intermediary period for the whole
[3389] 2:57:40	period.
[3390] 2:57:42	So for 150 years,
[3391] 2:57:45	only about 25 pages of text survive.
[3392] 2:57:50	It's not much to go on. It's really not
[3393] 2:57:52	much to go on. So, so we don't know much
[3394] 2:57:54	of the about these kings at all other
[3395] 2:57:57	than from the from the biblical text it
[3396] 2:57:59	was during the time of the chariot.
[3397] 2:58:02	So, we know that these kings had to
[3398] 2:58:04	postate
[3399] 2:58:05	1666 cuz that's when the chariots
[3400] 2:58:08	introduced into Egypt. So, hope that
[3401] 2:58:11	helps. Thank you very much for the super
[3402] 2:58:13	chat. Very much appreciated.
[3403] 2:58:22	Okay. Uh Luke 15 verse1. What would
[3404] 2:58:24	denote someone as a sinner?
[3405] 2:58:27	Let's go to Luke.
[3406] 2:58:29	Luke
[3407] 2:58:31	15
[3408] 2:58:33	uh verse one.
[3409] 2:58:36	Okay. Now all the tax collectors and the
[3410] 2:58:38	sinners were coming together to near him
[3411] 2:58:40	to listen to him. Okay. Um
[3412] 2:58:44	who is um
[3413] 2:58:50	the the classification here is um of
[3414] 2:58:54	sinners is these are basically
[3415] 2:58:58	people who are in a how do I say this a
[3416] 2:59:03	a ritual pattern or it's not a ritual a
[3417] 2:59:08	a pattern of sin that excludes them from
[3418] 2:59:11	the assembly.
[3419] 2:59:13	Okay. So, these were people that were
[3420] 2:59:15	not allowed in the the assembly of the
[3421] 2:59:17	Lord or the temple precinct because of
[3422] 2:59:20	their
[3423] 2:59:22	of their pattern of sin or lifestyle
[3424] 2:59:26	that was considered to be ineligible for
[3425] 2:59:28	them to enter into the temple. Okay,
[3426] 2:59:30	this would be people like prostitutes,
[3427] 2:59:34	tax collectors, and tax gatherers are
[3428] 2:59:38	added here too. um
[3429] 2:59:41	adulterers,
[3430] 2:59:42	you know, yes, even though it was
[3431] 2:59:44	supposedly under a death penalty, people
[3432] 2:59:46	still did it. Okay. Um
[3433] 2:59:51	guys who wouldn't keep kosher law, you
[3434] 2:59:53	know, there's a lot of So there there
[3435] 2:59:55	there's there's a lot of categories that
[3436] 2:59:57	this could follow, but basically stuff
[3437] 2:59:59	that made you ritually impure to the
[3438] 3:00:02	extent that you could enter into the
[3439] 3:00:03	into the assembly.
[3440] 3:00:06	So these aren't your just regular
[3441] 3:00:09	uh sinners here there. These are people
[3442] 3:00:11	that are have a compelling life or a a
[3443] 3:00:14	repetitive lifestyle of certain sins.
[3444] 3:00:17	Okay, those that particularly that that
[3445] 3:00:20	made you a pariah in the in the
[3446] 3:00:22	community at large. Okay, so
[3447] 3:00:27	again, I hope that helps. Thank you very
[3448] 3:00:29	much for the super chat. Very much
[3449] 3:00:31	appreciated.
[3450] 3:01:02	Scott says, "Yeahood pottery and knowhow
[3451] 3:01:05	of chariots went on in the same trade
[3452] 3:01:07	routes opened up during the 14th dynasty
[3453] 3:01:10	stabilization. Follow ye pottery, follow
[3454] 3:01:13	the money." Uh, it's it's more
[3455] 3:01:15	complicated than that. Um,
[3456] 3:01:19	yeah, it it's not it didn't go the same
[3457] 3:01:22	way. No, not um the fact is that the
[3458] 3:01:26	chariot had to be adapted for Egyptian
[3459] 3:01:28	use. Okay. You couldn't just take a a a
[3460] 3:01:32	a Semitic chariot, move it over into
[3461] 3:01:36	Egypt, and just expect it to work. So
[3462] 3:01:39	that's not the way that these things
[3463] 3:01:40	developed. We also know that the
[3464] 3:01:43	particular use of the horse as well was
[3465] 3:01:47	um a matter of local breeding.
[3466] 3:01:51	And the reason we know that is because
[3467] 3:01:53	we have the osteology of of horses that
[3468] 3:01:55	show when the introduction of the bit
[3469] 3:01:57	and bridal were used. You can't have a
[3470] 3:02:00	you can't have a chariot without a bit
[3471] 3:02:02	and bridal. And the the bit and bridal
[3472] 3:02:05	the bit deforms the horse's teeth.
[3473] 3:02:09	that we know exactly when
[3474] 3:02:12	um um horses suitable for chariots
[3475] 3:02:18	were extent in Egypt because we got a
[3476] 3:02:20	lot of those osteological remains.
[3477] 3:02:23	So,
[3478] 3:02:25	so yeah, it's it's it's not so simple as
[3479] 3:02:28	to say uh Yehudia pottery and Yehudia
[3480] 3:02:32	pottery is just general second
[3481] 3:02:34	intermediate period anyway. So there
[3482] 3:02:37	were trade routes from from um Asia that
[3483] 3:02:40	had come into
[3484] 3:02:43	um
[3485] 3:02:45	uh into Egypt in the 14th dynasty.
[3486] 3:02:47	That's that goes without saying. But
[3487] 3:02:51	um
[3488] 3:02:53	you you don't have the horses
[3489] 3:02:55	essentially. Without the horses you
[3490] 3:02:57	don't have the chariots.
[3491] 3:03:00	So
[3492] 3:03:08	Scott Warin says Bronj Semites and their
[3493] 3:03:11	horses everywhere so annoying. Yeah,
[3494] 3:03:12	they weren't in Egypt though. That's the
[3495] 3:03:14	problem is um we don't find we start
[3496] 3:03:19	seeing the import of of certain kinds of
[3497] 3:03:24	horses during the 15th dynasty and
[3498] 3:03:27	they're bred with the local horses. Now
[3499] 3:03:29	the local horses in Egypt were not
[3500] 3:03:32	suitable for chariotry.
[3501] 3:03:34	Uh the Egyptian wild horse
[3502] 3:03:37	was had a weak back. It broke easily.
[3503] 3:03:42	You couldn't bear back an Egyptian uh
[3504] 3:03:44	bear back ride an Egyptian horse.
[3505] 3:03:46	You couldn't saddle them up for chariot.
[3506] 3:03:48	You'd break them too easy. They had to
[3507] 3:03:51	be interbred
